rsrp_dbm,rsrq_db,sinr_db,rssi_dbm,channel_state_info,doppler_spread_hz,delay_spread_ns,coherence_bandwidth_hz,interference_power_dbm,adjacent_channel_power,spurious_emissions,intermodulation_distortion,power_spectral_density,autocorrelation_peak,cross_correlation,signal_entropy,iq_imbalance_magnitude,dc_offset_i,dc_offset_q,phase_noise_integrated,spectral_centroid,spectral_rolloff,spectral_flux,zero_crossing_rate,signal_complexity,hurst_exponent,fractal_dimension,scenario,binary_label,timestamp
-53.94997916242417,29.05740768697983,39.435293295873834,-53.94948458959567,1.5695500059660878,53.91421258575415,64.84124333346239,2454532.5615272527,-93.385272458298,-5.779403612353479,-92.82026696411383,-66.19798069246478,-33.39622769498276,0.7693422443146272,0.8104268483242028,4.2996747281631,0.3625058545251093,-0.0013027389721530897,-0.004660570886314346,-84.09000397326088,4567613230.966018,4579307089.010816,1.3401511123299457,0.33351324341643085,0.6761828916950031,0.5950831945225474,1.3598904434045769,normal,0,2025-01-01 00:04:32.000
-44.461457428048874,43.64591460440681,54.02380021330082,-44.46144023299938,16.185141232974868,100.78078397461006,12.255725463638814,12986170.71376867,-98.48525764134969,-4.465358240392522,-89.79160926839634,-63.17167838996038,-22.162816166150815,0.9489063456649258,0.8401483417420306,5.495087469491697,0.28999851257712006,0.0032725127380533363,0.004470570628996733,-90.66202762833514,3272345218.5742445,3280856070.963085,0.583124422831631,0.26942236720712254,0.8542964491659841,0.6069731690661524,1.5674683500538074,normal,0,2025-01-01 00:04:32.100
-53.203975430158785,34.027305826066815,44.40519143496082,-53.20381793859575,2.6312747571265485,50.86439571490476,1.0255628469081335,155187898.59803873,-97.6091668651196,-6.130090288925782,-79.74303965874843,-58.14746011186791,-25.612928495551948,0.5445543927086318,0.9293357730246242,5.065352588833763,0.43978926157804415,0.006333219620975043,0.011733324884294846,-92.84755566498926,4598960710.377786,4602241117.777967,1.0222420529476672,0.2487678523946827,0.613134226908575,0.5034281037203361,1.495304098668985,normal,0,2025-01-01 00:04:32.200
-59.94698403148004,30.844087687064544,41.22197329595855,-59.94665626042953,1.477975037299302,51.058603371908774,34.87026971864526,4564201.664514071,-101.16895732743859,-8.423246981582492,-97.4215726927884,-54.158266717595666,-31.529801790388937,0.750466754804384,0.7115397047030158,5.248885770271088,0.10985226458084418,0.01406142002356835,0.009382354242264775,-89.9927659960314,5090900661.706782,5094220710.511164,0.13120489238912977,0.17422759892077277,0.8740451530654643,0.5128840434721943,1.4080461959832393,normal,0,2025-01-01 00:04:32.300
-19.970200243295707,63.553065688467015,73.93095129736102,-19.97020006762912,5.3574282863811575,20.71470914172829,137.53017327800663,1157236.548885719,-93.90115154065673,-4.360676220934291,-89.5335605950583,-79.95677069456124,-31.722190298077024,0.7044501954567353,0.9227357109521344,6.70368773189808,0.4071807808523137,0.005062947601861898,-0.01523312325742775,-92.4470249404404,2651845755.8893476,2659602086.775599,0.08496287983788398,0.411713097994052,0.7300269836649942,0.4941101396709294,1.2831555274704673,normal,0,2025-01-01 00:04:32.500
-68.5383078034289,15.507856412166094,25.885742021060096,-68.5271224240147,8.900819074033805,51.52365518150118,23.466890863368146,6782106.075259269,-94.424049824489,-3.269782434918214,-110.03466716642333,-65.60184740650544,-34.59685245981706,0.9312507285433338,0.7257249257470149,6.639763723970345,0.4167123937004274,0.0020213311875421115,0.0032816490670529914,-90.63086402666198,5292123740.4062605,5297766616.862811,0.32355595878185295,0.44101012560776853,0.8506395779465632,0.6497262604117715,1.3774410671964203,normal,0,2025-01-01 00:04:32.600
-60.23107866650597,23.162173796847718,33.54005940574172,-60.22915698113999,3.7643495110802307,45.38650028702707,57.55780597649125,2765132.207382959,-93.7711380722477,-5.340302032813642,-76.99923626820046,-76.17208613131207,-33.70601097576193,0.7016170605211114,0.8586405013306356,4.453062234486743,0.045292037223132096,0.015003478659335094,-0.0003856358146146078,-82.63884985521835,3449711869.001674,3454581551.677027,0.5117521026633447,0.4210702330030198,0.576852034944862,0.35883095062128234,1.5796572921681156,normal,0,2025-01-01 00:04:32.700
-54.41604694275474,31.82317118071814,42.201056789612146,-54.415785326001604,3.145272799148111,70.22415793381087,10.270130174862214,15496876.902442044,-96.61710373236689,-1.480918232607639,-81.60185558811479,-80.10884803467466,-28.77169787012887,0.43561962614099603,0.7900692023606094,6.325293524506346,0.21353544716535386,-0.004664790505181156,0.0011322084099134903,-79.62077712578301,2871542176.8264065,2914773798.6258593,1.1587803878296887,0.11261555771316845,0.4507134923440484,0.6778509177077906,1.3237116902917303,normal,0,2025-01-01 00:04:32.800
-68.78093115525364,19.16754207189169,29.545427680785693,-68.77611167121013,10.20757263927877,149.4147534104897,268.5320863874627,592685.0129271032,-98.32635883603933,-5.224121219076566,-78.5802511749085,-60.034523215250886,-30.140019961555403,0.8869151569609568,0.7761512025963342,5.38443218198666,0.1275015314749628,-0.011785302175536702,-0.008724548595924808,-89.13247946674834,3002504321.0767365,3005056897.868778,0.2262061215892778,0.4021118645939271,0.8009551457833751,0.44808003044525513,1.6261196382026637,normal,0,2025-01-01 00:04:32.900
-46.519541079893145,35.71592693025471,46.093812539148715,-46.51943432255922,1.5688647373069624,89.33797231967539,175.522281051974,906750.6537518611,-92.61335361904186,-1.2838646321731484,-97.11274191158472,-58.3436023479769,-24.957696648773723,0.38542816088899295,0.845744636740519,4.71829038845324,0.1377413729303433,-0.011336906455280722,0.0012612381531108118,-93.49089575434715,5304838071.456103,5310839203.863636,0.8955860304087999,0.4177650526676796,0.578699770387877,0.4335121343760434,1.3550600018185468,normal,0,2025-01-01 00:04:33.000
-71.92519851277318,5.294316599513282,15.672202208407285,-71.80912121256274,5.932047422694007,101.04798977815096,286.42900065485605,555652.335231499,-87.59740072118046,-7.716182945211164,-99.5901816988248,-84.1731286104229,-30.025498336637124,0.47645415123649304,0.8539752123920407,4.553742438191778,0.24744065235801949,0.0007928033774440049,-0.014491404876652467,-87.47300512239265,4181624531.4723406,4186416790.6605744,0.22846757593960235,0.26927948880454716,0.883371498371315,0.6116245899273316,1.4165373171582116,normal,0,2025-01-01 00:04:33.100
-56.9832918759478,28.04495705192832,38.422842660822326,-56.98266746742193,2.1867423673548196,62.91782319115577,212.2297179259175,749918.2708589904,-95.40613453677013,-7.377345560559186,-74.31248684201675,-72.0160768771542,-20.094702924743842,0.6660754383582976,0.8792759979262017,6.064150798286975,0.15484112622781793,-0.01534501169720727,0.013047020038174807,-81.45970782062415,5165532623.807239,5171363831.370858,0.1266037338737266,0.17008124258170187,0.7942312959544869,0.6562512066852199,1.3856196575572288,normal,0,2025-01-01 00:04:33.200
-29.897022848776484,52.69538883757919,63.07327444647319,-29.89702070856466,9.738968398715796,91.0715699031429,31.894476210768318,4990047.243295406,-92.97029729524968,-9.044600061749165,-100.6570727069601,-61.61379304305309,-33.544665321442906,0.3943907014727402,0.9442742488794018,3.1537871512866515,0.33920918904838093,0.010379903982322823,0.003499756396903023,-83.53461945738113,4816097811.945663,4830220313.132794,0.6000055162771848,0.43281704483572947,0.44294412643523495,0.45993444184171156,1.7881585904962547,normal,0,2025-01-01 00:04:33.400
-84.85070228299224,-1.1750650662694948,9.202820542624508,-84.35794670356157,1.0749227078804986,111.30377397295126,252.37098588509699,630638.8293159723,-94.05352282561675,-3.5430269547881235,-109.56791757661131,-60.75493904901781,-32.42643625642288,0.7372425715547193,0.9360913934750482,6.900431216933405,0.024768261671500175,-0.0023778239794065206,-0.010817848186317454,-83.94508327548502,3409656881.4115114,3433496828.279391,0.26395802672940877,0.44541694997295556,0.8405282860035952,0.5656050571964331,1.5404088169078722,normal,0,2025-01-01 00:04:33.500
-76.6261248838388,7.068492469116736,17.44637807801074,-76.54863124399371,2.099603338835522,20.25943428231718,3.617618664104265,43994394.61961717,-94.07250296184954,-2.3192954917592563,-107.45669786104426,-76.8870858115163,-43.088007440614504,0.8348175940024063,0.7458856794734043,5.947437149721832,0.3861512226928127,-0.010235912695542667,-0.018292138694982522,-94.70686148045976,3292788532.8985415,3304225137.317185,0.4837975089392486,0.20227017959095805,0.6981404228099717,0.5224817699114753,1.6812805376627495,normal,0,2025-01-01 00:04:33.800
-38.94592267159779,44.96289667170992,55.340782280603925,-38.945909974471235,6.333735967467401,114.01514632017665,126.1951753294913,1261180.8864827612,-94.28670495220172,-6.575231635566653,-96.70607884372953,-69.28142436684439,-30.18892901195431,0.5510419887551171,0.7542055701654445,5.567531426863147,0.35977119751445,-0.010109398655416388,-0.001567519499997515,-75.91907568559148,2664152195.718645,2668599059.358897,1.4426022992839083,0.4116680640879772,0.8307623557302141,0.3085137434072105,1.6908328051257362,normal,0,2025-01-01 00:04:33.900
-54.29725118971189,34.13435816694618,44.51224377584018,-54.297097532746896,3.6981130271932785,58.86643165909073,353.78316024952966,449865.7962680883,-98.80949496555208,-1.8435174058973065,-90.09837162048584,-87.41045137445192,-26.632357166872445,0.7031225005815962,0.9203442855506745,3.922899218109719,0.4453192199534207,-0.009894546766294084,-0.003403931395994046,-88.38126937065677,5543793725.788376,5546217751.823129,0.18786585637499453,0.11609061661922193,0.8796345690533725,0.44139481164578076,1.6865952286390749,normal,0,2025-01-01 00:04:34.000
-47.34309781389543,37.79613619275084,48.17402180164485,-47.34303168689476,3.3771161137385626,7.082256800577248,173.906246769983,915176.6888650154,-95.51711961554028,-5.891741887581672,-89.9494848418047,-76.9747442446918,-28.624373005641147,0.7907734107690458,0.7133080008251833,6.565597187242876,0.20788233368468367,0.0023998983001359475,-0.007166803037002363,-88.15382899112606,3947095446.1700954,3949218240.6321387,0.08449804950311413,0.2769506026668871,0.5946890048423945,0.6351239501224248,1.2447605527049423,normal,0,2025-01-01 00:04:34.100
-55.613948773207355,28.821542724046054,39.19942833294006,-55.61342659905666,7.789034635931316,104.1220865781034,12.764655731190523,12468408.58410299,-94.81337710614741,-9.0206917311185,-107.21656643898137,-59.929801302206464,-24.85951054954433,0.6471466895450839,0.7474601828249761,3.970782463089579,0.420246405791145,-0.006485663929901643,0.01795582182302675,-73.10943793991518,4029504017.956287,4037469226.1362853,0.1048392889345401,0.2561147976841074,0.483245810549257,0.571558716194984,1.7336563567144352,normal,0,2025-01-01 00:04:34.200
-47.20831073972635,34.094693248482024,44.47257885737603,-47.20815567298082,1.1590363278389684,119.24250951966859,59.61041050689536,2669918.588691572,-91.68088959710238,-3.5978126019454892,-100.70314458969204,-75.52764651655514,-20.373909130926236,0.8224267684537838,0.8369355731262829,3.421483317018214,0.30517806545386106,0.013135487348574898,-0.00043269861910146245,-82.22394999013078,4395226006.730456,4431465973.161187,0.1270915753055513,0.35812914476091595,0.48839733319557954,0.35459504598023384,1.5468418722212771,normal,0,2025-01-01 00:04:34.300
-76.22048312278488,9.658605092892843,20.036490701786846,-76.17762918033154,7.113304204937902,55.45004925270848,43.174577327142984,3686311.5505670006,-96.25697382457173,-1.2826831862117,-119.43598784093794,-90.93480553235719,-46.385945640152215,0.45862678577364935,0.742023814400022,5.1644496551688555,0.18744674606100584,-0.008983343079074736,0.013956492496320659,-86.95466053870936,5797100387.01719,5802414831.815458,0.6041004473371312,0.2295455003703725,0.41414028842753936,0.3930855223960793,1.7456831178358323,normal,0,2025-01-01 00:04:34.400
-60.391931709486514,22.54041327494808,32.918298883842084,-60.38971431201318,2.234181521957805,18.71942519967247,32.71159081986891,4865399.055897495,-93.3102305933286,-7.3235641707030235,-100.42235871996684,-77.75359879591207,-33.22164169186935,0.3989984601582407,0.821842201755487,4.6564389527247805,0.07847427051163325,0.0089268586582889,0.01588558586022815,-88.85533776206006,2840512573.855301,2843404500.7404017,0.11203473622244176,0.15482429387709096,0.7738416669363795,0.4126431953290448,1.6369938727764408,normal,0,2025-01-01 00:04:34.600
-29.010144992194892,54.13121531619514,64.50910092508914,-29.01014345448594,2.0593111044086356,11.953981386718946,37.753765152233385,4215604.521830858,-93.51924591728404,-9.160640504523167,-90.2044526192172,-74.28480812045674,-24.115886825809532,0.551035924631283,0.7029043406247445,3.79612139509225,0.2480393855953366,0.010362576884530317,0.002663570796810316,-80.15484214788412,2491143146.19762,2506936086.137371,0.03587073193348987,0.40416871066231663,0.7708706910589542,0.656050097871219,1.742790738570518,normal,0,2025-01-01 00:04:34.700
-66.15636382652198,18.68539619743204,29.063281806326046,-66.15097881233079,20.13027562721197,30.93831973028416,34.74409326982314,4580776.99296671,-95.21964563284803,-8.185076871254468,-88.60867499836687,-89.40255454728603,-40.57381873524567,0.3695304973908681,0.7461026796878265,6.476155030834218,0.4034256382291853,-0.0015255931768996217,0.014379302442111351,-85.85815599532206,4630892391.337118,4664723801.468745,0.09407691020714809,0.24648762446555278,0.8051550968570397,0.42404365873218713,1.432091076337715,normal,0,2025-01-01 00:04:34.900
-55.35524665506548,28.85146547155619,39.22935108045019,-55.35472806609771,7.119635947084732,16.045681253107258,0.8816430281624338,180520843.47971803,-94.58459773551567,-6.495885616259489,-84.12916841630276,-80.13765190970092,-32.298448928923065,0.6439180891342686,0.7484502041844266,6.681391791055315,0.04737502681609097,0.0007606946597243884,0.003888997317861406,-77.96645913726954,5655264049.353748,5683401688.665333,0.12128236075012327,0.44957606116000326,0.49568374868805437,0.4343979559499765,1.6310049501981383,normal,0,2025-01-01 00:04:35.000
-55.979684153189055,27.544853124762184,37.92273873365619,-55.978983544680936,4.552549554358389,113.77692135523189,95.059672132271,1674263.5391213933,-93.90242288684524,-4.277043614411098,-103.34852209084677,-62.66941845907776,-25.259936434479865,0.8724739077653509,0.7056213539770108,5.382226190201278,0.13209705303345065,-0.003292278822495581,0.007372145999455252,-85.92953644689305,4111654814.0904784,4125927812.758976,0.274085547580236,0.2012636856794853,0.6138865087673833,0.5416706727267331,1.4524896892189607,normal,0,2025-01-01 00:04:35.200
-48.1648878812529,34.1912383775088,44.56912398640281,-48.16473622360023,4.373521299603732,72.43972778768993,111.31082614371232,1429824.470859752,-92.73401186765571,-1.6775839791491356,-80.51296375826249,-61.75997841213065,-25.90205721984391,0.662552196121149,0.830936861620998,3.1204936234886556,0.25116064005985833,-0.005217891594989864,0.00045813683651116453,-91.50387680043336,3000336452.657975,3040831081.1961536,1.0573310869951318,0.25712637666685734,0.7192950486693754,0.3303008309058484,1.2245319919546112,normal,0,2025-01-01 00:04:35.300
-62.61472212154224,25.081209081217168,35.45909469011117,-62.61348670597344,1.1482776673244346,78.89550986938723,3.7205297135360755,42777495.503625706,-98.07381681165342,-5.087849390601129,-98.01126270079992,-42.38305036242764,-21.94643721222138,0.7383488570302206,0.8954423438573121,5.068953667470787,0.42450602448273317,0.000947107156357823,-0.013674846310314702,-90.28001210985066,4208716000.4118023,4219548642.547281,0.7348435255306095,0.4439798614995528,0.7853954096494291,0.4642394296303707,1.3905322715137747,normal,0,2025-01-01 00:04:35.600
-55.72352220657019,27.0286014611683,37.406487070062305,-55.72273317178113,2.3438894233127505,93.53130265643912,71.725233552593,2218953.2917337096,-93.13000927663249,-3.071635904786225,-66.3951644549669,-54.82314702031452,-30.219477176505983,0.8121112088748315,0.8141465737950405,4.2171219647984515,0.3995502261278327,-0.0037473188424631803,0.013411445310704753,-92.69979134978324,3915184975.7113433,3944443032.449985,0.25022190043737147,0.49232020988951497,0.5772348662638492,0.659359891033035,1.2808070154009927,normal,0,2025-01-01 00:04:36.000
-71.40424817653367,12.449545461895768,22.82743107078977,-71.38165843677925,1.8313065573438563,85.51236570780611,1304.960841716983,121961.47041660621,-94.23167924732344,-4.854864383358734,-76.35076300898056,-81.06586864342661,-26.584826680361804,0.4841553591952305,0.8903646954293103,5.93010398795896,0.4689175076817997,0.025991734153361708,0.007481483465997572,-92.39653582181936,4045305659.511742,4056447061.0502152,0.6015564024079457,0.477691178389851,0.668959068471382,0.6938285566292614,1.449769485798039,normal,0,2025-01-01 00:04:36.300
-77.31791899164891,4.146516857548066,14.52440246644207,-77.16733012491963,12.041178600725607,44.30565429520911,101.42708649655032,1569156.214472437,-91.84232145809098,-1.6523468824491478,-97.96686677150562,-81.5764240513832,-35.75700657658151,0.4111487190802788,0.7294011991158442,5.256987079432111,0.05181901811273262,-0.013308344166829201,0.0009801089551145382,-82.62496663643383,5713187502.786067,5717619801.349856,0.11464440687501987,0.42334389024226693,0.49672567353237906,0.5333416954787392,1.4863095284411163,normal,0,2025-01-01 00:04:36.400
-55.46938407945268,29.86945016838314,40.247335777277144,-55.46897384680332,0.9860896451212077,68.41809348643403,110.29795366247227,1442954.6315875682,-95.71671985672982,-3.904367433687036,-108.41204705298043,-51.1726792300274,-30.124655463671804,0.5378876763980962,0.9345013478857689,6.205798396507174,0.21049006053456282,0.004116337223543024,-0.0007152722844666655,-79.0451331767586,3630546196.8492446,3674379025.176223,0.029031484220915955,0.4614727452669113,0.6945253819738135,0.306861987907075,1.5777625397101267,normal,0,2025-01-01 00:04:36.500
-68.43938491284038,16.306013132216535,26.68389874111054,-68.43007535882022,4.155149293363237,52.75557997451297,6.564949431866704,24243133.133569404,-95.12328365395092,-1.0217123246772801,-81.82937045472717,-57.19215003338178,-36.445606562100316,0.5712885589438959,0.7501864103379845,3.694693782497429,0.01969196753665542,0.0044109099679202155,0.0006002800104889297,-82.57734672601362,4195867820.822776,4223523693.4048424,0.5576380837472028,0.34223262070362737,0.7887066072681439,0.6124310291431471,1.3789632279797932,normal,0,2025-01-01 00:04:36.700
-54.16327124963683,31.836522225311036,42.21440783420504,-54.16301043588465,4.993051422028866,14.952765510301013,25.650793646347083,6204679.094385858,-96.37767908384187,-6.9695959918543675,-112.8346037469098,-84.87554714627669,-35.53971820107785,0.7740788268139984,0.7945940178654813,4.424918483317598,0.2751467783248861,-0.007206334910905256,0.02065120427450898,-85.06563000333419,5298977351.975891,5332132346.831175,0.7366702874666882,0.42632636447144845,0.6493499358588595,0.4037378296233653,1.4087543530083775,normal,0,2025-01-01 00:04:37.000
-68.5794674363134,14.476824569350002,24.854710178244005,-68.56528978737926,5.928203862794294,177.77223477777588,172.4799765877789,922744.4613601153,-93.4341776145574,-3.648104006956855,-107.02057364807206,-87.52874858263478,-27.97603585803815,0.8460302226821714,0.7507889062108066,4.535890721604146,0.3795473240709444,0.004386155290236195,0.004711116882574155,-81.52055098050667,3207278849.00021,3215828132.216454,0.19608742252178324,0.1738234377675203,0.7869706572009048,0.32365749340328676,1.2400870758307965,normal,0,2025-01-01 00:04:37.100
-49.6030735546748,34.387915029891836,44.76580063878584,-49.602928611756816,0.6495799315909676,47.65614954002046,281.1560831493313,566073.2690153563,-94.36887419346064,-7.401151606405327,-65.87623231998148,-72.05359318679874,-24.58135572810503,0.9338163696271706,0.8647192030731019,4.141182371733006,0.013837271376084462,0.01013249952770208,0.011947559326040915,-79.295790462972,5450049618.844894,5459364624.499698,1.063688501718131,0.3628352491673049,0.8899840475433558,0.5229322360061123,1.2200552654048837,normal,0,2025-01-01 00:04:37.400
-53.582793713695374,29.220727526919624,39.59861313581363,-53.58231739329596,8.845114381026596,28.52843739871876,44.79745712438362,3552767.351280437,-93.181406849509,-9.290322604608258,-78.39134880980235,-71.01324996670479,-24.76506250918682,0.3555820883857892,0.8975651150141115,3.264378050156138,0.2667143965407561,0.00042608726113343905,-0.0060968496687684726,-82.15429849687963,4879906549.777258,4916309136.645299,0.30027543383944527,0.3344458541115103,0.7786581598812967,0.5093198821380118,1.6192921624322572,normal,0,2025-01-01 00:04:37.600
10.426364448604303,90.91272547571566,101.29061108460967,10.426364448926948,11.688252201003246,28.20045517742095,63.99090376787129,2487149.4809517637,-90.86424663600536,-4.93334247507955,-72.39464619098888,-73.15009526988996,-23.881424290132983,0.6116047256473598,0.7203882585264505,3.406409996533968,0.2643458417940959,0.0182700807591376,-0.0021632453576873618,-78.42943023343346,5171348917.110929,5187416359.588437,0.9719677430178357,0.32227667860686454,0.6307481845687004,0.530605888870318,1.6069402888216433,normal,0,2025-01-01 00:04:37.700
-27.688413477560044,56.418703876033874,66.79658948492788,-27.68841256947752,2.2226036083630207,80.93393885586197,10.383005643459049,15328407.645830154,-94.48500296248793,-3.6439026663962,-116.03713804839666,-87.41645201268952,-41.76360454890413,0.40977449795844456,0.7169637126171485,3.7500954346450244,0.3719313278489184,0.010672216905913972,-0.004438917141932937,-92.29505912261438,5748434451.735288,5767735622.477622,0.1286151963266561,0.22367237213084584,0.6972055851649696,0.5339752065628898,1.654041397011141,normal,0,2025-01-01 00:04:37.800
-68.7937978960677,22.113135008706706,32.49102061760071,-68.79135131328779,13.42359518423202,175.36375069697866,18.287874848564353,8702757.669209959,-101.28481851366841,-6.4625218146783014,-103.40190544905701,-70.99838258165897,-26.987842233154502,0.31306387028196253,0.7373223846353737,6.415136875971509,0.1901634665558976,-0.01803594534891051,-0.025014528071594714,-89.31971567720642,5017913579.954037,5029080052.399728,0.533960836741589,0.4072628640425463,0.6497551161408994,0.5488087469584106,1.5967767800252084,normal,0,2025-01-01 00:04:38.000
-51.689448237504706,33.176701689226945,43.55458729812095,-51.68925667257561,10.431178910676968,12.973885237857871,64.56141325684462,2465171.300676603,-95.24403553562566,-3.581072362683461,-99.20468939510187,-50.69498584303485,-34.118555049173324,0.4432620333552939,0.9444477628317852,4.061262656473161,0.3606349528643612,0.006308957469370507,-0.003487723173131797,-88.587251621629,3330886463.4345775,3341404216.1719775,0.120088926167598,0.20577653015630082,0.486775347511466,0.483224856449057,1.5314983538558806,normal,0,2025-01-01 00:04:38.100
-57.472730970891796,26.708427027604436,37.08631263649844,-57.47188157417664,1.1558414781128905,37.479680502529405,471.01582866042867,337897.2285167842,-94.55904360739024,-7.222190119779246,-78.93924128283558,-71.16841230669607,-31.831726864189747,0.31307728096257303,0.8538233813285654,5.3190592630510825,0.37847385764190145,-0.0023816952219222506,-0.015359062145788287,-86.07461599692961,4148695360.0600796,4189370907.554095,0.04621744996920184,0.2272663989945506,0.7618912825838569,0.5243835008731168,1.570699948241872,normal,0,2025-01-01 00:04:38.300
-18.583115274728048,64.35852344688394,74.73640905577794,-18.583115128798447,3.0006602513377274,29.118722931905847,174.60807548721357,911498.1804123381,-93.31952433050598,-7.225252810585694,-92.66448401470248,-56.50912780411954,-33.61231472617501,0.5299322271880831,0.7103906406797534,6.792573831329518,0.2669850455050886,-0.0070138449828391234,0.02172008765428576,-87.40630442582864,3455010624.707714,3470416145.6165266,0.3892681662839483,0.3995522082545775,0.6919301616230207,0.416005918484317,1.3879072782086892,normal,0,2025-01-01 00:04:38.600
-75.0716576297552,11.328259472040488,21.70614508093449,-75.04243576739447,2.6099458306590093,16.694497652078685,108.06800701623229,1472729.5106681255,-96.77780271068968,-3.7567158737568422,-109.41973935567742,-59.45885100046739,-30.954667574229102,0.5710095838291249,0.7535346837541758,6.313323225237976,0.38994276496324387,0.004993858546867069,-0.001887896723406966,-84.44459315286375,4258127594.093044,4266237541.9851017,0.33079819838097124,0.18482042731445358,0.8011793826433911,0.5417640146732875,1.6430222936583236,normal,0,2025-01-01 00:04:38.700
-12.092502314851092,73.1381023867287,83.51598799562271,-12.092502295523156,1.4340127687924298,58.89122890856836,33.05385973877522,4815018.407825816,-95.6084903104738,-1.329601822362191,-84.63499866099954,-69.08753354648121,-24.891997952036316,0.9217975881922442,0.7118876181158666,5.411203236570394,0.05151113510642606,0.00022775316318387855,-0.011896725797894763,-83.77841547119513,3977096247.7819967,3983687975.9580097,1.589268410170702,0.317172205245429,0.6215184071685345,0.6195984730581373,1.5119835361657534,normal,0,2025-01-01 00:04:38.800
-53.90405472352333,34.750203325609945,45.12808893450395,-53.90392138097501,2.4431583773923746,85.23461153220596,35.87898365872054,4435882.1477712635,-99.03214365802728,-7.115213292784407,-98.09330775762831,-69.88662092542127,-31.768310165671238,0.40442088979400903,0.7378374731657791,4.423085389506086,0.49854009415392136,0.006628603997439573,-0.006208787056818873,-88.27248173609762,3122251191.313687,3168969073.8252745,0.05715812342307241,0.23561594475896475,0.8889809595717338,0.6706991508088646,1.5383677928882953,normal,0,2025-01-01 00:04:38.900
-51.43571392176569,24.116010408694414,34.49389601758842,-51.43417109357459,0.13495697721229824,45.586204894155,170.48497338098468,933542.352358703,-85.92960993935411,-8.395929046929252,-79.85163997943957,-52.150706012252165,-17.230544182938633,0.4102231144170631,0.8063073010156179,5.6623807826100165,0.21344775410467332,-0.0025559991218617657,-0.02254180231100736,-76.7773503204408,4514853128.52801,4522099208.6503,0.7044765253950923,0.1324108990113762,0.6683034877240372,0.5481806872432051,1.564711754486353,normal,0,2025-01-01 00:04:39.000
-21.822531420094382,60.86503373646836,71.24291934536237,-21.82253109388807,0.8954066816402514,35.41194579739183,494.1736492745502,322062.78769727144,-93.06545076545675,-1.6509828837239313,-78.18593469313163,-60.27777849892088,-36.9141094602663,0.4239584004413847,0.7756957889907157,6.259234926921058,0.12869798998736526,-0.003395927004173995,0.006938696589410432,-72.15260904220216,2509117751.7622924,2512600449.1162233,0.2699895742260478,0.34400322206149203,0.7151139280023265,0.6206954489909294,1.3311742244786848,normal,0,2025-01-01 00:04:39.100
-70.50017751895425,16.223166411019676,26.60105201991368,-70.4906888653977,11.288327788702672,113.50722434227363,68.95444495185293,2308117.2388962656,-97.10122953886793,-8.874043176722232,-90.45386269419095,-80.3675285765921,-20.43492706260944,0.7760985267197722,0.9376794222139984,3.199434658620052,0.4319477650572094,-0.012145121953884648,-0.011217024563766512,-82.68248814542997,4986605698.530668,4991132884.412424,1.3641554145767034,0.19586214450799894,0.5500327750121532,0.4881757801107419,1.2994451629221386,normal,0,2025-01-01 00:04:39.300
-61.592487721629055,25.99287212025287,36.370757729146874,-61.59148620431534,5.14297151453966,109.89283329741161,357.92874714778316,444655.38004462863,-97.96324545077593,-1.9168973969227474,-85.62476240706334,-80.19555727573666,-34.75263121287345,0.4151043928366598,0.747679565831845,6.810183634916889,0.02680110426537989,0.0019543226720743364,-0.014439494486300277,-80.26267288155417,3064543756.566354,3070147773.502854,0.39534239550506817,0.3226543999777257,0.5531810724810995,0.4271728347051901,1.6728938932033355,normal,0,2025-01-01 00:04:39.400
27.132312358741576,116.11581213699834,126.49369774589235,27.132312358742546,15.074450884181898,3.3380580526262174,419.827769564329,379095.79744345247,-99.36138538715078,-5.721269473970578,-77.25040514431757,-77.69721628750855,-13.470553453412082,0.7391875447594398,0.7658616742056406,5.445187624114649,0.1561649180769575,0.009938789741299818,0.0010591565201431602,-84.44425746409343,5298796263.449006,5305232371.354422,0.6894126535550729,0.148868481094015,0.858632911248818,0.31795938121090733,1.6416441683903908,normal,0,2025-01-01 00:04:39.700
-45.785631959911214,43.07798262021697,53.455868229110976,-45.78561236259914,1.5112525686538367,73.39367767148474,0.36404408654638765,437185904.05290186,-99.24150018902219,-6.053110682386968,-87.77598257641623,-81.09082755786324,-30.230340583623303,0.5966033280575909,0.7637729397375137,6.961799926855008,0.4713028670592232,0.013956375430393473,0.0011016197860721209,-87.87712554592378,4990216806.569688,4996787290.706538,0.3091320583655127,0.41835694315672134,0.532513668901226,0.3929026097400712,1.484954184506587,normal,0,2025-01-01 00:04:40.000
-27.998342802063874,55.770952138627635,66.14883774752164,-27.99834174791856,4.193145607638544,120.22939570641843,141.8715350909834,1121824.353206779,-94.14718054958551,-3.931109093631006,-106.33100869522374,-77.6648305126729,-27.404811053684234,0.7456147814886606,0.7426465519513761,4.51070304429887,0.2173741289837562,-0.014369083538943133,0.006737120135307718,-84.84183472625574,4668466133.547207,4710344934.302734,0.4195737665235463,0.22129580752547484,0.6079681151032565,0.6693497415416823,1.4928044621296594,normal,0,2025-01-01 00:04:40.100
